F,G,P
1.91425590000e03,1.00152510776e00,-3.40876169503e-02
1.94088590000e03,1.00154482268e00,-3.38608138263e-02
1.96788630000e03,1.00157741320e00,-3.38692963123e-02
1.99526230000e03,1.00158802671e00,-3.42736095190e-02
2.02301920000e03,1.00159214060e00,-3.57743017375e-02
2.05116220000e03,1.00164082482e00,-3.47091890872e-02
2.07969670000e03,1.00166244951e00,-3.59875373542e-02
2.10862810000e03,1.00168469113e00,-3.54430414736e-02
2.13796210000e03,1.00170626591e00,-3.61549966037e-02
2.16770410000e03,1.00172466518e00,-3.57261337340e-02
2.19785990000e03,1.00174886422e00,-3.49575467408e-02
2.22843510000e03,1.00178039840e00,-3.39629910886e-02
2.25943580000e03,1.00181559766e00,-3.54690849781e-02
2.29086770000e03,1.00184488541e00,-3.48889715970e-02
2.32273680000e03,1.00186983358e00,-3.50416079164e-02
2.35504930000e03,1.00191642539e00,-3.50542552769e-02
2.38781130000e03,1.00191250591e00,-3.59371118248e-02
2.42102900000e03,1.00195854015e00,-3.48063595593e-02
2.45470890000e03,1.00200651890e00,-3.57164628804e-02
2.48885730000e03,1.00204458595e00,-3.51881831884e-02
2.52348080000e03,1.00207738811e00,-3.32368165255e-02
2.55858590000e03,1.00211777809e00,-3.52499708533e-02
2.59417940000e03,1.00214495820e00,-3.46310399473e-02
2.63026800000e03,1.00218417431e00,-3.33656035364e-02
2.66685870000e03,1.00223278498e00,-3.41573245823e-02
2.70395840000e03,1.00227814535e00,-3.32686901093e-02
2.74157420000e03,1.00232427936e00,-3.12602519989e-02
2.77971330000e03,1.00239610129e00,-3.25400419533e-02
2.81838290000e03,1.00243414638e00,-3.07596959174e-02
2.85759050000e03,1.00247641726e00,-2.96734701842e-02
2.89734360000e03,1.00254973765e00,-2.90944073349e-02
2.93764970000e03,1.00259139282e00,-2.95374672860e-02
2.97851640000e03,1.00264634414e00,-2.62710005045e-02
3.01995170000e03,1.00185479633e00,-2.07136496902e-02
3.06196340000e03,1.00187791678e00,-2.04337760806e-02
3.10455960000e03,1.00191853806e00,-2.18320880085e-02
3.14774830000e03,1.00194053870e00,-2.24651806056e-02
3.19153790000e03,1.00200333341e00,-2.36950218678e-02
3.23593660000e03,1.00204719833e00,-2.30583455414e-02
3.28095290000e03,1.00209693496e00,-2.50036623329e-02
3.32659550000e03,1.00213252762e00,-2.72043421865e-02
3.37287310000e03,1.00218676797e00,-2.76816152036e-02
3.41979440000e03,1.00222367494e00,-2.72621400654e-02
3.46736850000e03,1.00226678615e00,-2.74509601295e-02
3.51560440000e03,1.00226813985e00,-2.87133753300e-02
3.56451130000e03,1.00235085959e00,-3.17885950208e-02
3.61409860000e03,1.00237852773e00,-3.10245789587e-02
3.66437570000e03,1.00247162646e00,-3.34263257682e-02
3.71535230000e03,1.00249444942e00,-3.10665015131e-02
3.76703800000e03,1.00254600677e00,-3.42504940927e-02
3.81944270000e03,1.00260568704e00,-3.50263342261e-02
3.87257640000e03,1.00263150235e00,-3.62944267690e-02
3.92644940000e03,1.00271164152e00,-3.72112691402e-02
3.98107170000e03,1.00280461994e00,-3.94305475056e-02
4.03645390000e03,1.00282998347e00,-3.92246879637e-02
4.09260660000e03,1.00285509080e00,-3.97864915431e-02
4.14954040000e03,1.00294164316e00,-4.27601598203e-02
4.20726630000e03,1.00303040956e00,-4.38183546066e-02
4.26579520000e03,1.00306583880e00,-4.54506352544e-02
4.32513830000e03,1.00316158683e00,-4.83718290925e-02
4.38530700000e03,1.00320501847e00,-5.00648990273e-02
4.44631270000e03,1.00329588871e00,-4.79342602193e-02
4.50816700000e03,1.00335548648e00,-4.97307032347e-02
4.57088190000e03,1.00343340977e00,-4.95340414345e-02
4.63446920000e03,1.00351381272e00,-5.31867556274e-02
4.69894110000e03,1.00359999719e00,-5.47037124634e-02
4.76430990000e03,1.00366465432e00,-5.72720542550e-02
4.83058800000e03,1.00375504337e00,-5.90110756457e-02
4.89778820000e03,1.00385951986e00,-5.84189407527e-02
4.96592320000e03,1.00389463076e00,-6.27136602998e-02
5.03500610000e03,1.00404035973e00,-6.19179047644e-02
5.10505000000e03,1.00409487006e00,-6.60064294934e-02
5.17606830000e03,1.00417486032e00,-6.48298636079e-02
5.24807460000e03,1.00426343510e00,-6.85113519430e-02
5.32108260000e03,1.00436871216e00,-7.20729753375e-02
5.39510620000e03,1.00448746844e00,-7.21443593502e-02
5.47015960000e03,1.00458574480e00,-7.59163945913e-02
5.54625710000e03,1.00469442875e00,-7.87935778499e-02
5.62341330000e03,1.00476666103e00,-8.09152051806e-02
5.70164270000e03,1.00489189479e00,-8.88956263661e-02
5.78096050000e03,1.00503575871e00,-8.60346928239e-02
5.86138160000e03,1.00513819663e00,-9.08491089940e-02
5.94292160000e03,1.00523887454e00,-9.28215235472e-02
6.02559590000e03,1.00536846615e00,-9.85708534718e-02
6.10942020000e03,1.00552131248e00,-1.02544941008e-01
6.19441080000e03,1.00564458918e00,-1.03713706136e-01
6.28058360000e03,1.00577875888e00,-1.04332707822e-01
6.36795520000e03,1.00588746821e00,-1.13483212888e-01
6.45654230000e03,1.00602848971e00,-1.16299390793e-01
6.54636170000e03,1.00616316292e00,-1.18946105242e-01
6.63743070000e03,1.00629715176e00,-1.19867235422e-01
6.72976660000e03,1.00646518881e00,-1.27787858248e-01
6.82338690000e03,1.00657009127e00,-1.29662945867e-01
6.91830970000e03,1.00674989273e00,-1.33722230792e-01
7.01455300000e03,1.00689901388e00,-1.38729944825e-01
7.11213510000e03,1.00706031729e00,-1.44918978214e-01
7.21107480000e03,1.00723588208e00,-1.49634882808e-01
7.31139080000e03,1.00737179661e00,-1.53396561742e-01
7.41310240000e03,1.00757730016e00,-1.58127516508e-01
7.51622890000e03,1.00777783073e00,-1.59664288163e-01
7.62079010000e03,1.00791652847e00,-1.71367317438e-01
7.72680590000e03,1.00810655270e00,-1.74826800823e-01
7.83429640000e03,1.00827618306e00,-1.78661599755e-01
7.94328230000e03,1.00847249094e00,-1.81501299143e-01
8.05378440000e03,1.00863692567e00,-1.86423361301e-01
8.16582370000e03,1.00884739560e00,-1.94604933262e-01
8.27942160000e03,1.00902441723e00,-2.01503366232e-01
8.39459990000e03,1.00929730096e00,-2.11736470461e-01
8.51138040000e03,1.00945513843e00,-2.17442169786e-01
8.62978550000e03,1.00970080704e00,-2.20970109105e-01
8.74983780000e03,1.00993021044e00,-2.30001240969e-01
8.87156010000e03,1.01015879914e00,-2.35626354814e-01
8.99497580000e03,1.01038194689e00,-2.44524076581e-01
9.12010840000e03,1.01062780435e00,-2.51534432173e-01
9.24698170000e03,1.01085400939e00,-2.58568674326e-01
9.37562010000e03,1.01111507307e00,-2.65881627798e-01
9.50604790000e03,1.01141453086e00,-2.77097135782e-01
9.63829020000e03,1.01167720263e00,-2.84819662571e-01
9.77237220000e03,1.01189265432e00,-2.92306035757e-01
9.90831940000e03,1.01221400984e00,-2.98688113689e-01
1.00461579000e04,1.01241630802e00,-3.06285411119e-01
1.01859139000e04,1.01279101479e00,-3.16066086292e-01
1.03276141000e04,1.01301941663e00,-3.25528085232e-01
1.04712855000e04,1.01332168834e00,-3.34221184254e-01
1.06169556000e04,1.01357673774e00,-3.45598995686e-01
1.07646521000e04,1.01390835330e00,-3.59214007854e-01
1.09144034000e04,1.01424656564e00,-3.65179955959e-01
1.10662378000e04,1.01456842444e00,-3.74532938004e-01
1.12201845000e04,1.01484310137e00,-3.86958152056e-01
1.13762729000e04,1.01512542822e00,-3.96750748158e-01
1.15345326000e04,1.01540266984e00,-4.12400215864e-01
1.16949939000e04,1.01558323648e00,-4.12040024996e-01
1.18576875000e04,1.01596873208e00,-4.21744018793e-01
1.20226443000e04,1.01608714244e00,-4.24422442913e-01
1.21898960000e04,1.01640797809e00,-4.32846128941e-01
1.23594743000e04,1.01681748489e00,-4.47118341923e-01
1.25314117000e04,1.01672882737e00,-4.44801539183e-01
1.27057411000e04,1.01723832276e00,-4.62610691786e-01
1.28824955000e04,1.01758845327e00,-4.72894668579e-01
1.30617089000e04,1.01789471473e00,-4.82836216688e-01
1.32434154000e04,1.01826346803e00,-4.98252093792e-01
1.34276496000e04,1.01860142248e00,-5.09993553162e-01
1.36144468000e04,1.01905894199e00,-5.24909555912e-01
1.38038426000e04,1.01914008747e00,-5.33380806446e-01
1.39958732000e04,1.01971625138e00,-5.50856173038e-01
1.41905752000e04,1.02008813221e00,-5.62823951244e-01
1.43879858000e04,1.02048795087e00,-5.77066242695e-01
1.45881426000e04,1.02081262010e00,-5.81613361835e-01
1.47910839000e04,1.02135535962e00,-6.06756687164e-01
1.49968484000e04,1.02181333541e00,-6.24268949032e-01
1.52054753000e04,1.02239791020e00,-6.44449472427e-01
1.54170045000e04,1.02294216900e00,-6.32787466049e-01
1.56314764000e04,1.02315436887e00,-6.77272677422e-01
1.58489319000e04,1.02365196618e00,-6.96659088135e-01
1.60694125000e04,1.02419222748e00,-7.19081938267e-01
1.62929603000e04,1.02471040893e00,-7.34501540661e-01
1.65196180000e04,1.02528519102e00,-7.56523728371e-01
1.67494288000e04,1.02590937537e00,-7.80154824257e-01
1.69824365000e04,1.02664002353e00,-8.04215908051e-01
1.72186857000e04,1.02794569683e00,-8.27222883701e-01
1.74582215000e04,1.02683390623e00,-8.54174911976e-01
1.77010896000e04,1.02772608220e00,-8.58118236065e-01
1.79473363000e04,1.02965636401e00,-8.99696290493e-01
1.81970086000e04,1.03003967467e00,-9.31088209152e-01
1.84501542000e04,1.03062559073e00,-9.55269634724e-01
1.87068214000e04,1.03151796739e00,-9.85814511776e-01
1.89670592000e04,1.03148738832e00,-9.85038459301e-01
1.92309173000e04,1.03357511654e00,-1.03436017036e00
1.94984460000e04,1.03434293498e00,-1.05881857872e00
1.97696964000e04,1.03424250408e00,-1.08254253864e00
2.00447203000e04,1.03360833944e00,-1.11304545403e00
2.03235701000e04,1.03352052627e00,-1.16429018974e00
2.06062991000e04,1.03437602446e00,-1.19830560684e00
2.08929613000e04,1.03832696376e00,-1.15030288696e00
2.11836114000e04,1.04000242337e00,-1.08968389034e00
2.14783047000e04,1.04313436723e00,-9.42384123802e-01
2.17770977000e04,1.03989084023e00,-6.57972693443e-01
2.20800473000e04,1.03472190922e00,-4.06811773777e-01
2.23872114000e04,1.04105088906e00,-3.74886065722e-01
2.26986485000e04,1.04860851391e00,-6.02753102779e-01
2.30144182000e04,1.05518680040e00,-2.71505951881e-01
2.33345806000e04,1.05746402920e00,-1.73424333334e-01
2.36591970000e04,1.06316703622e00,1.22503733635e00
2.39883292000e04,1.06266857773e00,1.40381932259e00
2.43220401000e04,1.06161148978e00,1.57010173798e00
2.46603934000e04,1.06083986149e00,1.73915767670e00
2.50034536000e04,1.06295803586e00,1.76924514771e00
2.53512863000e04,1.07656855571e00,1.45773959160e00
2.57039578000e04,1.11204762667e00,3.35448414087e-01
2.60615355000e04,1.11092107627e00,5.56861698627e-01
2.64240876000e04,1.10762626049e00,6.54453158379e-01
2.67916832000e04,1.10223537990e00,9.87471997738e-01
2.71643927000e04,1.09206260639e00,1.40946972370e00
2.75422870000e04,1.07360799549e00,2.44908499718e00
2.79254384000e04,1.07325696794e00,2.40390729904e00
2.83139200000e04,1.08786584245e00,2.03899812698e00
2.87078058000e04,1.07888592747e00,2.11635470390e00
2.91071712000e04,1.07977091803e00,1.95470988750e00
2.95120923000e04,1.08354024696e00,1.71622037888e00
2.99226464000e04,1.09618756706e00,1.20883643627e00
3.03389118000e04,1.10371906415e00,4.45903867483e-01
3.07609681000e04,1.11611210787e00,-5.08520781994e-01
3.11888958000e04,1.14854556707e00,-1.64940726757e00
3.16227766000e04,1.15785434499e00,-2.04185795784e00
3.20626932000e04,1.16059350244e00,-2.15010261536e00
3.25087297000e04,1.16280679585e00,-2.41551280022e00
3.29609712000e04,1.16540358916e00,-2.69634342194e00
3.34195040000e04,1.16819153457e00,-2.97788763046e00
3.38844156000e04,1.17040330856e00,-3.22486853600e00
3.43557948000e04,1.17085106480e00,-3.43898320198e00
3.48337315000e04,1.17216341850e00,-3.64256477356e00
3.53183170000e04,1.17337088890e00,-3.80922865868e00
3.58096437000e04,1.17417832416e00,-3.96284699440e00
3.63078055000e04,1.17672184755e00,-3.99657082558e00
3.68128974000e04,1.17602018725e00,-4.27593851089e00
3.73250158000e04,1.21450513713e00,-4.13300657272e00
3.78442585000e04,1.18306264687e00,-4.17499685287e00
3.83707245000e04,1.27591364050e00,-4.67972517014e00
3.89045145000e04,1.17761848474e00,-4.70560598373e00
3.94457302000e04,1.17850499549e00,-4.98285007477e00
3.99944750000e04,1.17955865348e00,-5.28402233124e00
4.05508535000e04,1.18090355715e00,-5.57753133774e00
4.11149721000e04,1.18187188772e00,-5.85749006271e00
4.16869383000e04,1.18266681419e00,-6.11353588104e00
4.22668614000e04,1.18453080229e00,-6.33598279953e00
4.28548520000e04,1.18340083449e00,-6.54897594452e00
4.34510224000e04,1.18284407709e00,-6.72368335724e00
4.40554864000e04,1.18060546571e00,-6.78899240494e00
4.46683592000e04,1.17838833518e00,-6.88764905930e00
4.52897580000e04,1.17821710163e00,-7.11059713364e00
4.59198013000e04,1.17876002344e00,-7.33684396744e00
4.65586094000e04,1.17777315109e00,-7.52684545517e00
4.72063041000e04,1.17872006396e00,-7.77532386780e00
4.78630092000e04,1.18002107203e00,-8.04783058167e00
4.85288500000e04,1.18057030712e00,-8.33963489532e00
4.92039536000e04,1.18123446914e00,-8.64222049713e00
4.98884487000e04,1.18216428691e00,-8.92555809021e00
5.05824662000e04,1.18281813433e00,-9.22414398193e00
5.12861384000e04,1.18381267680e00,-9.51949214935e00
5.19995997000e04,1.18548831833e00,-9.77463817596e00
5.27229861000e04,1.18586212448e00,-1.01085062027e01
5.34564359000e04,1.19317260183e00,-1.05732984543e01
5.42000890000e04,1.18749964160e00,-1.07287445068e01
5.49540874000e04,1.18813213067e00,-1.10335979462e01
5.57185749000e04,1.18937889254e00,-1.13363075256e01
5.64936975000e04,1.19085597751e00,-1.16431989670e01
5.72796031000e04,1.19254347236e00,-1.19524955750e01
5.80764418000e04,1.19441896097e00,-1.22630653381e01
5.88843655000e04,1.19629547563e00,-1.25801200867e01
5.97035287000e04,1.19896830570e00,-1.28617963791e01
6.05340875000e04,1.20282791556e00,-1.32619619370e01
6.13762005000e04,1.20464680698e00,-1.33940792084e01
6.22300285000e04,1.20947965293e00,-1.39540071487e01
6.30957344000e04,1.20892774351e00,-1.41635723114e01
6.39734835000e04,1.29121249461e00,-1.49082899094e01
6.48634434000e04,1.21432805073e00,-1.48155040741e01
6.57657837000e04,1.44103152463e00,-1.60238189697e01
6.66806769000e04,1.37863864014e00,-1.59497766495e01
6.76082975000e04,1.22576305301e00,-1.59806890488e01
6.85488226000e04,1.30974446512e00,-1.64345226288e01
6.95024318000e04,1.23096412028e00,-1.66158638000e01
7.04693069000e04,1.25059522761e00,-1.70017547607e01
7.14496326000e04,1.22954418852e00,-1.72757358551e01
7.24435960000e04,1.23208508465e00,-1.76179618835e01
7.34513868000e04,1.23610669864e00,-1.78938426971e01
7.44731974000e04,1.23718910719e00,-1.82879657745e01
7.55092228000e04,1.33057998209e00,-1.93795890808e01
7.65596607000e04,1.29177996420e00,-1.94746208191e01
7.76247117000e04,1.32005252689e00,-1.96454811096e01
7.87045790000e04,1.25105542704e00,-1.95363025665e01
7.97994687000e04,1.25108464417e00,-2.00176830292e01
8.09095899000e04,1.27432394832e00,-2.03467407227e01
8.20351544000e04,1.26062279673e00,-2.05722560883e01
8.31763771000e04,1.27332319292e00,-2.08072471619e01
8.43334758000e04,1.26853184039e00,-2.16040210724e01
8.55066713000e04,1.27376392506e00,-2.20976448059e01
8.66961876000e04,1.26815892299e00,-2.22812862396e01
8.79022517000e04,1.27694963654e00,-2.26847038269e01
8.91250938000e04,1.27826316130e00,-2.29586467743e01
9.03649474000e04,1.28379556668e00,-2.30446891785e01
9.16220490000e04,1.30112525762e00,-2.35628967285e01
9.28966387000e04,1.27877380057e00,-2.42067718506e01
9.41889597000e04,1.27670616010e00,-2.44835929871e01
9.54992586000e04,1.28683285701e00,-2.51126403809e01
9.68277856000e04,1.29609787253e00,-2.49876689911e01
9.81747943000e04,1.29888937965e00,-2.55505542755e01
9.95405417000e04,1.28578478715e00,-2.58488883972e01
1.00925288600e05,1.28285328944e00,-2.63966693878e01
1.02329299200e05,1.29336390782e00,-2.72367229462e01
1.03752841600e05,1.32048872362e00,-2.74790592194e01
1.05196187400e05,1.29270345169e00,-2.72064247131e01
1.06659612100e05,1.29050926713e00,-2.76512851715e01
1.08143395100e05,1.31432453113e00,-2.80658950806e01
1.09647819600e05,1.30457608959e00,-2.84613304138e01
1.11173172700e05,1.31587473647e00,-2.82619247437e01
1.12719745600e05,1.29982813685e00,-2.87731285095e01
1.14287833500e05,1.31804836758e00,-2.95821189880e01
1.15877735600e05,1.31101737080e00,-2.91988334656e01
1.17489755500e05,1.30877696317e00,-2.94158115387e01
1.19124200800e05,1.30835388585e00,-2.97667636871e01
1.20781383500e05,1.31361983943e00,-2.98636093140e01
1.22461619900e05,1.31775072443e00,-2.99597415924e01
1.24165230800e05,1.32422881784e00,-3.00227794647e01
1.25892541200e05,1.32679804048e00,-3.02918395996e01
1.27643880900e05,1.33743711333e00,-3.05725212097e01
1.29419584100e05,1.35328975795e00,-3.08860874176e01
1.31219989900e05,1.34835295356e00,-3.08631362915e01
1.33045441800e05,1.36217292730e00,-3.10835590363e01
1.34896288300e05,1.37198716793e00,-3.16007442474e01
1.36772882600e05,1.39527253958e00,-3.17797298431e01
1.38675582900e05,1.40826431277e00,-3.21366348267e01
1.40604752400e05,1.41436133685e00,-3.27227783203e01
1.42560759400e05,1.42792296583e00,-3.30877265930e01
1.44543977100e05,1.44564085717e00,-3.40461769104e01
1.46554784100e05,1.49330897789e00,-3.48939781189e01
1.48593564200e05,1.46505729990e00,-3.48615264893e01
1.50660706600e05,1.48067862899e00,-3.55439910889e01
1.52756605800e05,1.50708288040e00,-3.57789459229e01
1.54881661900e05,1.52596221125e00,-3.71168060303e01
1.57036280400e05,1.52819206513e00,-3.78016777039e01
1.59220872700e05,1.53845107106e00,-3.82658691406e01
1.61435855700e05,1.55476877915e00,-3.88780822754e01
1.63681652100e05,1.57495680322e00,-4.00956420898e01
1.65958690700e05,1.56095444079e00,-4.03576431274e01
1.68267406100e05,1.60918756634e00,-4.20845298767e01
1.70608238900e05,1.60344935528e00,-4.18362121582e01
1.72981635900e05,1.63923506096e00,-4.34366989136e01
1.75388050200e05,1.62537395520e00,-4.39500808716e01
1.77827941000e05,1.63037719813e00,-4.42433929443e01
1.80301774100e05,1.65975968938e00,-4.52877540588e01
1.82810021600e05,1.65201615215e00,-4.55013580322e01
1.85353162300e05,1.67209866027e00,-4.64968833923e01
1.87931681700e05,1.67958324080e00,-4.72704277039e01
1.90546071800e05,1.69536121030e00,-4.81040573120e01
1.93196831700e05,1.71004411866e00,-4.89449768066e01
1.95884467400e05,1.75951648212e00,-4.92819519043e01
1.98609491700e05,1.75800731232e00,-5.07171211243e01
2.01372425000e05,1.77467912950e00,-5.17753562927e01
2.04173794500e05,1.80939394586e00,-5.27831840515e01
2.07014134900e05,1.79554884223e00,-5.31725769043e01
2.09893988400e05,1.81812175779e00,-5.45274696350e01
2.12813904600e05,1.83741828280e00,-5.55810623169e01
2.15774440900e05,1.85314902160e00,-5.61160430908e01
2.18776162400e05,1.88586267900e00,-5.76831283569e01
2.21819642000e05,1.89489026337e00,-5.89827308655e01
2.24905460600e05,1.90748354388e00,-5.98244705200e01
2.28034207200e05,1.93043127553e00,-6.20538215637e01
2.31206479000e05,1.94666011691e00,-6.27145347595e01
2.34422881500e05,1.96542145367e00,-6.61316909790e01
2.37684028700e05,1.98419810604e00,-6.68082580566e01
2.40990542900e05,1.98739035181e00,-6.83564605713e01
2.44343055300e05,2.00054436172e00,-7.13390655518e01
2.47742205800e05,1.99223018427e00,-7.29074478149e01
2.51188643200e05,2.00157473361e00,-7.68980789185e01
2.54683025300e05,2.01099124273e00,-7.79484939575e01
2.58226019100e05,2.01573924434e00,-8.00732574463e01
2.61818300800e05,2.01503437487e00,-8.14298095703e01
2.65460556200e05,2.01505289685e00,-8.45793685913e01
2.69153480400e05,2.03039329396e00,-8.73908004761e01
2.72897778300e05,1.99613954405e00,-9.08983688354e01
2.76694164500e05,2.01272378542e00,-9.36009979248e01
2.80543363800e05,1.96014746697e00,-9.82660369873e01
2.84446110700e05,1.96226618212e00,-1.00394294739e02
2.88403150300e05,1.86299749929e00,-1.06123237610e02
2.92415237800e05,1.90716308375e00,-1.09714836121e02
2.96483139000e05,1.69895912012e00,-1.20314018250e02
3.00607630300e05,1.65598493775e00,-1.28471282959e02
3.04789499000e05,1.51345820432e00,-1.38428359985e02
3.09029543300e05,1.13232777035e00,-1.49665176392e02
3.13328572400e05,6.85275266035e-01,-1.63642959595e02
3.17687407100e05,6.07752128659e-01,-1.64128417969e02
3.22106879100e05,5.30202517475e-01,-1.66799468994e02
3.26587832200e05,4.93493202484e-01,-1.68362426758e02
3.31131121500e05,4.50274409097e-01,-1.69592056274e02
3.35737614200e05,3.83511213800e-01,-1.71664978027e02
3.40408189700e05,3.86034084726e-01,-1.71628479004e02
3.45143739300e05,3.75831699611e-01,-1.72212921143e02
3.49945167000e05,3.43669133287e-01,-1.72562088013e02
3.54813389200e05,3.53646902395e-01,-1.72523315430e02
3.59749335200e05,3.40410180680e-01,-1.72863723755e02
3.64753946900e05,3.03894219851e-01,-1.75402359009e02
3.69828179800e05,3.98165338009e-01,-1.71588958740e02
3.74973002200e05,3.90349501532e-01,-1.72989181519e02
3.80189396300e05,3.65573168097e-01,-1.73706161499e02
3.85478357700e05,4.26704422425e-01,-1.72705047607e02
3.90840895800e05,2.93838450885e-01,-1.77658157349e02
3.96278034300e05,2.47239375422e-01,-1.79379653931e02
4.01790810800e05,2.41292651843e-01,1.79806732178e02
4.07380277800e05,2.33468216089e-01,1.79643936157e02
4.13047502000e05,2.14901746548e-01,1.78375091553e02
4.18793565100e05,2.18094155343e-01,1.78070785522e02
4.24619563900e05,2.09236695713e-01,1.77020904541e02
4.30526610500e05,2.05175734089e-01,1.76205245972e02
4.36515832200e05,2.02211571701e-01,1.75235427856e02
4.42588372400e05,1.95562159027e-01,1.75595046997e02
4.48745389900e05,1.85390552577e-01,1.74364334106e02
4.54988060200e05,1.82410073963e-01,1.73493225098e02
4.61317574600e05,1.77066655207e-01,1.72389663696e02
4.67735141300e05,1.90191521352e-01,1.74220809937e02
4.74241985300e05,1.99430502634e-01,1.76253906250e02
4.80839348400e05,2.00770327648e-01,1.77525192261e02
4.87528490100e05,1.96634081686e-01,1.77669891357e02
4.94310687000e05,1.90677236710e-01,1.77514068604e02
5.01187233600e05,1.78722144710e-01,1.76432662964e02
5.08159442600e05,1.61127489171e-01,1.73579925537e02
5.15228644600e05,1.01866959184e-01,1.77374786377e02
5.22396189000e05,9.27137397472e-02,1.78082336426e02
5.29663443900e05,8.52709910169e-02,1.79035568237e02
5.37031796400e05,7.88460011061e-02,1.79974288940e02
5.44502652800e05,7.32995349190e-02,-1.79886856079e02
5.52077439300e05,6.84652951370e-02,-1.79701965332e02
5.59757601500e05,6.53382193689e-02,-1.79139022827e02
5.67544605400e05,6.36093843899e-02,-1.77692749023e02
5.75439937300e05,5.92364473616e-02,-1.78760162354e02
5.83445104300e05,5.73279345771e-02,-1.78197525024e02
5.91561634200e05,5.39611978937e-02,-1.78545623779e02
5.99791076300e05,5.25415089396e-02,-1.78242248535e02
6.08135001300e05,5.09301169221e-02,-1.77484664917e02
6.16595001900e05,4.85917847743e-02,-1.77941619873e02
6.25172692800e05,4.70088639280e-02,-1.77836380005e02
6.33869711300e05,4.58587405192e-02,-1.77474655151e02
6.42687717300e05,4.47905142016e-02,-1.78054931641e02
6.51628394100e05,4.25092753524e-02,-1.77792129517e02
6.60693448000e05,4.29821341188e-02,-1.76512588501e02
6.69884609400e05,4.16285868453e-02,-1.77846633911e02
6.79203632600e05,4.44003400006e-02,-1.76070617676e02
6.88652296300e05,3.92179620972e-02,-1.77635452271e02
6.98232404100e05,3.81547737056e-02,-1.78308731079e02
7.07945784400e05,3.72314520305e-02,-1.76788299561e02
7.17794291300e05,3.50455605152e-02,-1.78251022339e02
7.27779804500e05,3.51047424428e-02,-1.77585220337e02
7.37904230100e05,3.38454277349e-02,-1.78305511475e02
7.48169500500e05,3.36373021480e-02,-1.78140060425e02
7.58577575000e05,3.19561962375e-02,-1.78200180054e02
7.69130440300e05,3.25997763572e-02,-1.77008941650e02
7.79830110500e05,3.31112436331e-02,-1.76953231812e02
7.90678628000e05,3.09617480638e-02,-1.77641281128e02
8.01678063400e05,2.95377363573e-02,-1.77636444092e02
8.12830516200e05,2.83858426142e-02,-1.77519424438e02
8.24138115000e05,2.72877468335e-02,-1.77564102173e02
8.35603018200e05,2.62336396740e-02,-1.78164672852e02
8.47227414100e05,2.57359031237e-02,-1.78453140259e02
8.59013521500e05,2.49655880602e-02,-1.78712677002e02
8.70963590000e05,2.38957555084e-02,-1.78693191528e02
8.83079900400e05,2.40761076785e-02,-1.78840896606e02
8.95364765500e05,2.30257287304e-02,-1.78495971680e02
9.07820530200e05,2.24635849263e-02,-1.78508178711e02
9.20449571800e05,2.15530144299e-02,-1.78477844238e02
9.33254300800e05,2.17071857186e-02,-1.78193939209e02
9.46237161400e05,2.02617052213e-02,-1.78771469116e02
9.59400631500e05,1.97107164692e-02,-1.79339202881e02
9.72747223800e05,1.92710552679e-02,-1.78540618896e02
9.86279485600e05,1.87599166708e-02,-1.78429611206e02
1.00000000000e06,1.81901044094e-02,-1.78598434448e02
