F,G,P
8.12830500000e02,1.00103024687e00,-8.35045822896e-04
8.24138100000e02,1.00103692136e00,1.44334902870e-04
8.35603000000e02,1.00104289376e00,1.33506764541e-04
8.47227400000e02,1.00102026247e00,2.43995658820e-04
8.59013500000e02,1.00100647676e00,-3.18671198329e-04
8.70963600000e02,1.00099848849e00,1.61834788742e-04
8.83079900000e02,1.00102565126e00,7.70312210079e-04
8.95364800000e02,1.00100464862e00,4.04216320021e-04
9.07820500000e02,1.00100637830e00,-1.31913146470e-03
9.20449600000e02,1.00095482617e00,7.00751319528e-04
9.33254300000e02,1.00097092333e00,6.92490430083e-04
9.46237200000e02,1.00096515577e00,9.34722658712e-04
9.59400600000e02,1.00095172808e00,1.87904719496e-04
9.72747200000e02,1.00093838523e00,1.24931946630e-04
9.86279500000e02,1.00091812240e00,-2.54012382356e-04
1.00000000000e03,1.00093103802e00,-8.44633905217e-04
1.01391140000e03,1.00092053575e00,-6.56853604596e-04
1.02801630000e03,1.00089185010e00,-1.50472542737e-03
1.04231740000e03,1.00089669437e00,-1.00043276325e-03
1.05681750000e03,1.00089677878e00,6.54391071294e-04
1.07151930000e03,1.00090402865e00,-8.83137618075e-05
1.08642560000e03,1.00089452467e00,-1.10816326924e-03
1.10153930000e03,1.00087857143e00,3.66223753190e-06
1.11686320000e03,1.00086554490e00,2.28551053442e-03
1.13240040000e03,1.00085626205e00,2.28210678324e-03
1.14815360000e03,1.00084479412e00,1.37562048621e-03
1.16412600000e03,1.00084358161e00,1.27061991952e-03
1.18032060000e03,1.00081067675e00,1.12820859067e-03
1.19674050000e03,1.00080633604e00,1.51032523718e-03
1.21338890000e03,1.00081237703e00,1.95943051949e-03
1.23026880000e03,1.00082136534e00,1.88002595678e-03
1.24738350000e03,1.00080188246e00,1.68255215976e-03
1.26473630000e03,1.00079880451e00,3.21572017856e-03
1.28233060000e03,1.00080504959e00,2.97855003737e-03
1.30016960000e03,1.00076594988e00,4.48761554435e-03
1.31825670000e03,1.00078050252e00,3.20236268453e-03
1.33659550000e03,1.00078162074e00,3.58395208605e-03
1.35518940000e03,1.00073838654e00,3.38868587278e-03
1.37404200000e03,1.00075143635e00,5.38500864059e-03
1.39315680000e03,1.00073998806e00,4.16032969952e-03
1.41253750000e03,1.00072823522e00,5.53532084450e-03
1.43218790000e03,1.00072599730e00,5.23738749325e-03
1.45211160000e03,1.00070054218e00,4.78872843087e-03
1.47231250000e03,1.00071066837e00,5.20536303520e-03
1.49279440000e03,1.00068471721e00,6.57103443518e-03
1.51356120000e03,1.00068760981e00,6.19823951274e-03
1.53461700000e03,1.00066022497e00,8.97410325706e-03
1.55596560000e03,1.00065673037e00,7.57427420467e-03
1.57761130000e03,1.00064935074e00,6.64582056925e-03
1.59955800000e03,1.00063738719e00,7.09018902853e-03
1.62181010000e03,1.00062044866e00,9.02595371008e-03
1.64437170000e03,1.00060763664e00,7.87312909961e-03
1.66724720000e03,1.00062493469e00,8.91200546175e-03
1.69044090000e03,1.00059912817e00,9.57858003676e-03
1.71395730000e03,1.00059167955e00,9.77007392794e-03
1.73780080000e03,1.00057605876e00,1.05693684891e-02
1.76197600000e03,1.00056361682e00,1.01839574054e-02
1.78648760000e03,1.00055244740e00,9.66974813491e-03
1.81134010000e03,1.00052545746e00,1.08215436339e-02
1.83653830000e03,1.00053128115e00,1.07161002234e-02
1.86208710000e03,1.00049768436e00,1.15539487451e-02
1.88799130000e03,1.00047989456e00,1.07662444934e-02
1.91425590000e03,1.00047933000e00,1.24978302047e-02
1.94088590000e03,1.00045255561e00,1.31708588451e-02
1.96788630000e03,1.00042942352e00,1.20487371460e-02
1.99526230000e03,1.00044748240e00,1.42595618963e-02
2.02301920000e03,1.00044117189e00,1.24986097217e-02
2.05116220000e03,1.00038093867e00,1.37052405626e-02
2.07969670000e03,1.00038107126e00,1.51732703671e-02
2.10862810000e03,1.00036236864e00,1.47583801299e-02
2.13796210000e03,1.00032083052e00,1.43515169621e-02
2.16770410000e03,1.00034021980e00,1.50760952383e-02
2.19785990000e03,1.00031794921e00,1.56585723162e-02
2.22843510000e03,1.00031407646e00,1.55052514747e-02
2.25943580000e03,1.00028737686e00,1.66244134307e-02
2.29086770000e03,1.00026523071e00,1.78590957075e-02
2.32273680000e03,1.00024661107e00,1.81722659618e-02
2.35504930000e03,1.00025715397e00,2.04878635705e-02
2.38781130000e03,1.00022700193e00,1.92219652236e-02
2.42102900000e03,1.00019650822e00,2.19018179923e-02
2.45470890000e03,1.00018406595e00,2.17991210520e-02
2.48885730000e03,1.00016994065e00,2.23979502916e-02
2.52348080000e03,1.00018371244e00,2.51026097685e-02
2.55858590000e03,1.00013642772e00,2.48656738549e-02
2.59417940000e03,1.00014007599e00,2.58641112596e-02
2.63026800000e03,1.00011078114e00,2.84294560552e-02
2.66685870000e03,1.00008506728e00,2.77925804257e-02
2.70395840000e03,1.00003315492e00,3.19851823151e-02
2.74157420000e03,1.00005254309e00,3.32461670041e-02
2.77971330000e03,1.00004825672e00,3.31874340773e-02
2.81838290000e03,9.99976329215e-01,3.50798666477e-02
2.85759050000e03,9.99973730675e-01,3.74703668058e-02
2.89734360000e03,1.00000744531e00,3.90218459070e-02
2.93764970000e03,9.99961861587e-01,4.14945110679e-02
2.97851640000e03,9.99911367267e-01,4.13519479334e-02
3.01995170000e03,9.99447816172e-01,1.94965228438e-02
3.06196340000e03,9.99423366883e-01,2.02619098127e-02
3.10455960000e03,9.99388303272e-01,1.99483092874e-02
3.14774830000e03,9.99358913987e-01,1.87614392489e-02
3.19153790000e03,9.99325013624e-01,2.04022452235e-02
3.23593660000e03,9.99281715704e-01,2.30007115752e-02
3.28095290000e03,9.99261105605e-01,2.49598715454e-02
3.32659550000e03,9.99200919241e-01,2.43107117712e-02
3.37287310000e03,9.99157219177e-01,2.46169473976e-02
3.41979440000e03,9.99112653322e-01,2.58675906807e-02
3.46736850000e03,9.99103404705e-01,2.78945565224e-02
3.51560440000e03,9.99037915596e-01,2.72575970739e-02
3.56451130000e03,9.98995103109e-01,2.84402891994e-02
3.61409860000e03,9.98928149771e-01,2.91324928403e-02
3.66437570000e03,9.98896440315e-01,3.14684510231e-02
3.71535230000e03,9.98859890782e-01,3.19853611290e-02
3.76703800000e03,9.98820543568e-01,3.16693410277e-02
3.81944270000e03,9.98735322866e-01,3.53989936411e-02
3.87257640000e03,9.98699407079e-01,3.65144722164e-02
3.92644940000e03,9.98646660048e-01,3.82021106780e-02
3.98107170000e03,9.98603088127e-01,3.75986769795e-02
4.03645390000e03,9.98532729383e-01,3.88414748013e-02
4.09260660000e03,9.98472618363e-01,4.17511425912e-02
4.14954040000e03,9.98397192339e-01,4.36634570360e-02
4.20726630000e03,9.98357745994e-01,4.29646745324e-02
4.26579520000e03,9.98304900116e-01,4.30443100631e-02
4.32513830000e03,9.98255797939e-01,4.69937659800e-02
4.38530700000e03,9.98172598282e-01,4.87049147487e-02
4.44631270000e03,9.98138811640e-01,5.02420291305e-02
4.50816700000e03,9.98008637181e-01,5.37167526782e-02
4.57088190000e03,9.97963425890e-01,5.65683729947e-02
4.63446920000e03,9.97904531909e-01,5.54023310542e-02
4.69894110000e03,9.97819305890e-01,5.74822239578e-02
4.76430990000e03,9.97730502257e-01,6.04282729328e-02
4.83058800000e03,9.97664709629e-01,6.30668476224e-02
4.89778820000e03,9.97619792767e-01,6.57196864486e-02
4.96592320000e03,9.97488795066e-01,6.59935846925e-02
5.03500610000e03,9.97436918694e-01,7.28110447526e-02
5.10505000000e03,9.97332781155e-01,7.15150237083e-02
5.17606830000e03,9.97255768701e-01,7.33070001006e-02
5.24807460000e03,9.97141426541e-01,7.64812827110e-02
5.32108260000e03,9.97082180580e-01,7.71401822567e-02
5.39510620000e03,9.96990180392e-01,7.69657865167e-02
5.47015960000e03,9.96850466887e-01,8.32166150212e-02
5.54625710000e03,9.96757312301e-01,8.60061049461e-02
5.62341330000e03,9.96678854393e-01,8.83807316422e-02
5.70164270000e03,9.96574309744e-01,9.14438217878e-02
5.78096050000e03,9.96461873195e-01,9.21966955066e-02
5.86138160000e03,9.96333715803e-01,9.51145887375e-02
5.94292160000e03,9.96235626912e-01,9.96837988496e-02
6.02559590000e03,9.96088858330e-01,1.02621905506e-01
6.10942020000e03,9.95999824349e-01,1.06324486434e-01
6.19441080000e03,9.95896729416e-01,1.08044318855e-01
6.28058360000e03,9.95736492906e-01,1.13870672882e-01
6.36795520000e03,9.95639354151e-01,1.16342589259e-01
6.45654230000e03,9.95532826009e-01,1.19691044092e-01
6.54636170000e03,9.95339511774e-01,1.24791234732e-01
6.63743070000e03,9.95204000283e-01,1.30512505770e-01
6.72976660000e03,9.95078978542e-01,1.34278893471e-01
6.82338690000e03,9.94945371202e-01,1.39715239406e-01
6.91830970000e03,9.94795879331e-01,1.40883073211e-01
7.01455300000e03,9.94656293517e-01,1.45399019122e-01
7.11213510000e03,9.94487725695e-01,1.49514123797e-01
7.21107480000e03,9.94322211760e-01,1.52143135667e-01
7.31139080000e03,9.94168919599e-01,1.60729795694e-01
7.41310240000e03,9.94011157485e-01,1.63831874728e-01
7.51622890000e03,9.93871477113e-01,1.66891634464e-01
7.62079010000e03,9.93682806622e-01,1.77495270967e-01
7.72680590000e03,9.93524926022e-01,1.82729601860e-01
7.83429640000e03,9.93330636683e-01,1.82936429977e-01
7.94328230000e03,9.93136231383e-01,1.92397475243e-01
8.05378440000e03,9.92979401020e-01,1.94413438439e-01
8.16582370000e03,9.92736445487e-01,2.08697140217e-01
8.27942160000e03,9.92546451515e-01,2.05618843436e-01
8.39459990000e03,9.92329312399e-01,2.15787082911e-01
8.51138040000e03,9.92176682041e-01,2.22799196839e-01
8.62978550000e03,9.91958616942e-01,2.28161945939e-01
8.74983780000e03,9.91707022533e-01,2.35241428018e-01
8.87156010000e03,9.91497063692e-01,2.40136995912e-01
8.99497580000e03,9.91303898265e-01,2.51631945372e-01
9.12010840000e03,9.91052368441e-01,2.53023803234e-01
9.24698170000e03,9.90851081321e-01,2.65008181334e-01
9.37562010000e03,9.90556079341e-01,2.69744455814e-01
9.50604790000e03,9.90316500911e-01,2.77736365795e-01
9.63829020000e03,9.90064683866e-01,2.88640648127e-01
9.77237220000e03,9.89820209301e-01,2.98622071743e-01
9.90831940000e03,9.89552694725e-01,3.08364361525e-01
1.00461579000e04,9.89308663425e-01,3.18487942219e-01
1.01859139000e04,9.88993695630e-01,3.20835173130e-01
1.03276141000e04,9.88798499156e-01,3.31891685724e-01
1.04712855000e04,9.88477281291e-01,3.38356018066e-01
1.06169556000e04,9.88246885528e-01,3.50067675114e-01
1.07646521000e04,9.87960894802e-01,3.49805027246e-01
1.09144034000e04,9.87651545886e-01,3.67780834436e-01
1.10662378000e04,9.87360218322e-01,3.79464924335e-01
1.12201845000e04,9.87070974189e-01,3.86547237635e-01
1.13762729000e04,9.86801717740e-01,3.95166903734e-01
1.15345326000e04,9.86569551802e-01,4.02186483145e-01
1.16949939000e04,9.86321094661e-01,4.02290165424e-01
1.18576875000e04,9.86065683940e-01,4.13319200277e-01
1.20226443000e04,9.85832578779e-01,4.21075850725e-01
1.21898960000e04,9.85589151393e-01,4.29384738207e-01
1.23594743000e04,9.85384682895e-01,4.36749845743e-01
1.25314117000e04,9.85014548603e-01,4.52859431505e-01
1.27057411000e04,9.84732576472e-01,5.47774136066e-01
1.28824955000e04,9.84613065958e-01,4.55700337887e-01
1.30617089000e04,9.84285525013e-01,4.70370441675e-01
1.32434154000e04,9.83983579333e-01,4.81619566679e-01
1.34276496000e04,9.83652403072e-01,4.92991864681e-01
1.36144468000e04,9.83290126113e-01,5.02624750137e-01
1.38038426000e04,9.82744230026e-01,5.22921979427e-01
1.39958732000e04,9.82578947622e-01,5.31316697598e-01
1.41905752000e04,9.82283721024e-01,5.39921879768e-01
1.43879858000e04,9.81955282733e-01,5.51729083061e-01
1.45881426000e04,9.81526376599e-01,5.67778825760e-01
1.47910839000e04,9.81113659188e-01,5.79933106899e-01
1.49968484000e04,9.80709748785e-01,5.96217453480e-01
1.52054753000e04,9.80246435994e-01,6.11583352089e-01
1.54170045000e04,9.79937370507e-01,6.24543845654e-01
1.56314764000e04,9.79471139090e-01,6.45011544228e-01
1.58489319000e04,9.79004732347e-01,6.61436676979e-01
1.60694125000e04,9.78552918298e-01,6.78751289845e-01
1.62929603000e04,9.78088009211e-01,6.98419332504e-01
1.65196180000e04,9.77576470864e-01,7.18479871750e-01
1.67494288000e04,9.76961602282e-01,7.36786425114e-01
1.69824365000e04,9.76350887586e-01,7.59225189686e-01
1.72186857000e04,9.75422280183e-01,7.79740571976e-01
1.74582215000e04,9.75599475985e-01,8.02272021770e-01
1.77010896000e04,9.75010934106e-01,8.11810135841e-01
1.79473363000e04,9.74061373182e-01,8.53339612484e-01
1.81970086000e04,9.73414331894e-01,8.82979512215e-01
1.84501542000e04,9.72743730263e-01,9.02144312859e-01
1.87068214000e04,9.72016172446e-01,9.34228360653e-01
1.89670592000e04,9.71833498685e-01,9.35977876186e-01
1.92309173000e04,9.70302603599e-01,9.88765776157e-01
1.94984460000e04,9.69278430237e-01,1.01526916027e00
1.97696964000e04,9.68789029173e-01,1.03318285942e00
2.00447203000e04,9.69452496013e-01,1.05183207989e00
2.03235701000e04,9.14452477122e-01,1.09065271914e-01
2.06062991000e04,8.76031177793e-01,3.80491256714e-01
2.08929613000e04,8.79974725376e-01,2.42231413722e-01
2.11836114000e04,8.69811359565e-01,1.18000926450e-02
2.14783047000e04,8.67709885541e-01,6.69551256578e-04
2.17770977000e04,8.76346287820e-01,1.00434288383e-01
2.20800473000e04,8.57785869080e-01,8.71789216995e-01
2.23872114000e04,8.57924522890e-01,2.23618760705e-01
2.26986485000e04,8.47103261909e-01,5.49375534058e-01
2.30144182000e04,8.27719835229e-01,5.85180878639e-01
2.33345806000e04,8.15380473135e-01,7.18026459217e-01
2.36591970000e04,8.13781890220e-01,7.71786451340e-01
2.39883292000e04,8.01587973058e-01,5.26079595089e-01
2.43220401000e04,7.98215420506e-01,4.48779225349e-01
2.46603934000e04,7.95815731744e-01,5.79544484615e-01
2.50034536000e04,7.92597846786e-01,5.30862331390e-01
2.53512863000e04,7.91107138937e-01,5.56666791439e-01
2.57039578000e04,7.90708717655e-01,5.48642635345e-01
2.60615355000e04,7.87848619704e-01,6.59504532814e-01
2.64240876000e04,7.86687871819e-01,6.32217824459e-01
2.67916832000e04,7.85146141566e-01,8.22048246861e-01
2.71643927000e04,7.84069053895e-01,8.19671988487e-01
2.75422870000e04,7.82916935579e-01,1.12714099884e00
2.79254384000e04,7.84439004063e-01,1.11343991756e00
2.83139200000e04,7.82108837087e-01,1.12305092812e00
2.87078058000e04,7.81361675825e-01,1.16864013672e00
2.91071712000e04,7.82626826870e-01,1.26550495625e00
2.95120923000e04,7.81830086534e-01,1.48726952076e00
2.99226464000e04,7.79944374273e-01,1.70846033096e00
3.03389118000e04,7.78983513766e-01,1.93244242668e00
3.07609681000e04,7.76720942642e-01,2.27324008942e00
3.11888958000e04,7.76438716574e-01,2.42797350883e00
3.16227766000e04,7.75832826334e-01,2.40680122375e00
3.20626932000e04,7.75090189002e-01,2.32571101189e00
3.25087297000e04,7.74193966450e-01,2.13883376122e00
3.29609712000e04,7.73228789185e-01,2.14571452141e00
3.34195040000e04,7.71821083799e-01,2.28279376030e00
3.38844156000e04,7.71171220688e-01,2.52712488174e00
3.43557948000e04,7.70098952689e-01,2.80702114105e00
3.48337315000e04,7.69906232531e-01,2.86172938347e00
3.53183170000e04,7.69800641924e-01,3.08325076103e00
3.58096437000e04,7.69062780777e-01,3.33765864372e00
3.63078055000e04,7.68657468401e-01,3.53362798691e00
3.68128974000e04,7.68758397820e-01,3.54609870911e00
3.73250158000e04,7.69680984098e-01,3.48576354980e00
3.78442585000e04,7.70461968274e-01,3.57944393158e00
3.83707245000e04,7.70527547730e-01,3.76900386810e00
3.89045145000e04,7.69996169591e-01,4.02393245697e00
3.94457302000e04,7.69288277448e-01,4.31235027313e00
3.99944750000e04,7.68497113575e-01,4.60941696167e00
4.05508535000e04,7.67527653156e-01,4.92138385773e00
4.11149721000e04,7.66744043247e-01,5.24179935455e00
4.16869383000e04,7.65897414918e-01,5.55310201645e00
4.22668614000e04,7.65321411480e-01,5.89192676544e00
4.28548520000e04,7.63796397646e-01,6.19660758972e00
4.34510224000e04,7.63009972184e-01,6.52241754532e00
4.40554864000e04,7.62383548445e-01,6.84358024597e00
4.46683592000e04,7.61989105869e-01,7.16978168488e00
4.52897580000e04,7.61748918862e-01,7.49435949326e00
4.59198013000e04,7.61042500266e-01,7.82912921906e00
4.65586094000e04,7.60295045944e-01,8.17062091827e00
4.72063041000e04,7.58530599650e-01,8.53429985046e00
4.78630092000e04,7.59586436486e-01,8.81304168701e00
4.85288500000e04,7.59037082948e-01,9.13965129852e00
4.92039536000e04,7.58251521690e-01,9.47186374664e00
4.98884487000e04,7.57685460254e-01,9.80157947540e00
5.05824662000e04,7.56925013997e-01,1.01313705444e01
5.12861384000e04,7.56224940591e-01,1.04613142014e01
5.19995997000e04,7.55437353678e-01,1.07893409729e01
5.27229861000e04,7.54514520216e-01,1.11174545288e01
5.34564359000e04,7.53904207866e-01,1.14467077255e01
5.42000890000e04,7.53245333245e-01,1.17832288742e01
5.49540874000e04,7.52599446984e-01,1.21167840958e01
5.57185749000e04,7.52152606738e-01,1.24431056976e01
5.64936975000e04,7.51107983367e-01,1.27855463028e01
5.72796031000e04,7.50593021532e-01,1.31196603775e01
5.80764418000e04,7.49937329722e-01,1.34695911407e01
5.88843655000e04,7.49494217841e-01,1.38165311813e01
5.97035287000e04,7.48936982461e-01,1.41724290848e01
6.05340875000e04,7.48432579794e-01,1.45299234390e01
6.13762005000e04,7.47899953084e-01,1.48950138092e01
6.22300285000e04,7.46759960282e-01,1.52635869980e01
6.30957344000e04,7.45775576950e-01,1.56353740692e01
6.39734835000e04,7.44701236259e-01,1.59995584488e01
6.48634434000e04,7.43826322396e-01,1.63739032745e01
6.57657837000e04,7.43050687300e-01,1.67446804047e01
6.66806769000e04,7.41824587570e-01,1.71270599365e01
6.76082975000e04,7.40986098696e-01,1.75300979614e01
6.85488226000e04,7.40002727488e-01,1.79389724731e01
6.95024318000e04,7.39436842746e-01,1.83407649994e01
7.04693069000e04,7.38734996958e-01,1.87610664368e01
7.14496326000e04,7.37918398929e-01,1.91998138428e01
7.24435960000e04,7.37147412747e-01,1.96313495636e01
7.34513868000e04,7.36359728884e-01,2.00684852600e01
7.44731974000e04,7.35538516398e-01,2.05207843781e01
7.55092228000e04,7.34648840644e-01,2.09488487244e01
7.65596607000e04,7.33326046791e-01,2.13738021851e01
7.76247117000e04,7.32479740969e-01,2.18156528473e01
7.87045790000e04,7.31724415284e-01,2.22717571259e01
7.97994687000e04,7.30432406389e-01,2.26966362000e01
8.09095899000e04,7.29274050381e-01,2.31393852234e01
8.20351544000e04,7.28210364115e-01,2.35863399506e01
8.31763771000e04,7.26599922820e-01,2.39924240112e01
8.43334758000e04,7.25503593486e-01,2.44231681824e01
8.55066713000e04,7.24925213489e-01,2.48986949921e01
8.66961876000e04,7.24473978415e-01,2.54077205658e01
8.79022517000e04,7.23373910366e-01,2.58857173920e01
8.91250938000e04,7.22425680793e-01,2.63556385040e01
9.03649474000e04,7.21432044283e-01,2.68330039978e01
9.16220490000e04,7.20456285624e-01,2.73225803375e01
9.28966387000e04,7.19249549483e-01,2.78028621674e01
9.41889597000e04,7.17296010955e-01,2.82657546997e01
9.54992586000e04,7.16122744183e-01,2.87472782135e01
9.68277856000e04,7.14946635141e-01,2.92482147217e01
9.81747943000e04,7.13968998457e-01,2.97595615387e01
9.95405417000e04,7.13139725481e-01,3.02618045807e01
1.00925288600e05,7.12203457271e-01,3.07887611389e01
1.02329299200e05,7.11021691159e-01,3.13068809509e01
1.03752841600e05,7.10056725011e-01,3.18356285095e01
1.05196187400e05,7.09333996804e-01,3.24135360718e01
1.06659612100e05,7.08248765584e-01,3.29144058228e01
1.08143395100e05,7.07558335348e-01,3.34592285156e01
1.09647819600e05,7.06228368439e-01,3.39603881836e01
1.11173172700e05,7.04935802697e-01,3.44642982483e01
1.12719745600e05,7.03602506247e-01,3.49683761597e01
1.14287833500e05,7.02415028029e-01,3.54593353271e01
1.15877735600e05,7.01230177345e-01,3.59458961487e01
1.17489755500e05,6.99378272011e-01,3.63951072693e01
1.19124200800e05,6.97595643854e-01,3.68612937927e01
1.20781383500e05,6.95923446637e-01,3.73163757324e01
1.22461619900e05,6.94581352388e-01,3.77515449524e01
1.24165230800e05,6.92402130164e-01,3.81966133118e01
1.25892541200e05,6.89623673317e-01,3.86055526733e01
1.27643880900e05,6.86623636383e-01,3.89885902405e01
1.29419584100e05,6.83583457523e-01,3.93935470581e01
1.31219989900e05,6.80022875359e-01,3.97645034790e01
1.33045441800e05,6.76064435842e-01,4.01393585205e01
1.34896288300e05,6.72326560963e-01,4.05002098083e01
1.36772882600e05,6.68251433100e-01,4.08647727966e01
1.38675582900e05,6.63302032700e-01,4.12491035461e01
1.40604752400e05,6.58634499642e-01,4.16423301697e01
1.42560759400e05,6.53299470428e-01,4.20545654297e01
1.44543977100e05,6.49059304187e-01,4.24866561890e01
1.46554784100e05,6.43301185662e-01,4.29635124207e01
1.48593564200e05,6.39136353030e-01,4.34105834961e01
1.50660706600e05,6.31928550540e-01,4.39912300110e01
1.52756605800e05,6.28579782999e-01,4.44530906677e01
1.54881661900e05,6.21603262643e-01,4.51078033447e01
1.57036280400e05,6.18234403768e-01,4.55981788635e01
1.59220872700e05,6.10097074922e-01,4.64197807312e01
1.61435855700e05,6.05882410835e-01,4.70306053162e01
1.63681652100e05,5.99953082585e-01,4.77349166870e01
1.65958690700e05,5.93570719755e-01,4.86543922424e01
1.68267406100e05,5.88194920138e-01,4.92643127441e01
1.70608238900e05,5.81612332608e-01,5.02046813965e01
1.72981635900e05,5.77117724593e-01,5.09079475403e01
1.75388050200e05,5.69831176139e-01,5.18938827515e01
1.77827941000e05,5.63969310896e-01,5.28540306091e01
1.80301774100e05,5.58906229764e-01,5.37179756165e01
1.82810021600e05,5.52661678370e-01,5.47305030823e01
1.85353162300e05,5.46362965402e-01,5.57931671143e01
1.87931681700e05,5.40696911915e-01,5.69765243530e01
1.90546071800e05,5.34917328212e-01,5.79604225159e01
1.93196831700e05,5.29417459977e-01,5.89490661621e01
1.95884467400e05,5.21765613913e-01,6.09337615967e01
1.98609491700e05,5.17283144089e-01,6.17705192566e01
2.01372425000e05,5.11227845073e-01,6.33679733276e01
2.04173794500e05,5.07033546178e-01,6.45285720825e01
2.07014134900e05,5.01809072675e-01,6.61235656738e01
2.09893988400e05,4.97390715755e-01,6.75966186523e01
2.12813904600e05,4.92617589601e-01,6.93819274902e01
2.15774440900e05,4.88011664760e-01,7.11599273682e01
2.18776162400e05,4.84020731057e-01,7.29850006104e01
2.21819642000e05,4.78493315769e-01,7.52831573486e01
2.24905460600e05,4.76157090637e-01,7.72219467163e01
2.28034207200e05,4.71500773964e-01,7.96418838501e01
2.31206479000e05,4.69828403912e-01,8.19574584961e01
2.34422881500e05,4.66999770324e-01,8.46968307495e01
2.37684028700e05,4.66395659273e-01,8.78991241455e01
2.40990542900e05,4.65781561164e-01,9.10728149414e01
2.44343055300e05,4.67536256372e-01,9.54672851563e01
2.47742205800e05,4.72217769563e-01,9.97074813843e01
2.51188643200e05,4.80737982039e-01,1.04919876099e02
2.54683025300e05,5.02497326421e-01,1.12542755127e02
2.58226019100e05,5.91311118673e-01,1.22360427856e02
2.61818300800e05,1.30307969151e00,1.37285354614e02
2.65460556200e05,1.99007132449e00,1.59247406006e02
2.69153480400e05,2.18431965055e00,1.60202316284e02
2.72897778300e05,2.33497621562e00,1.60816162109e02
2.76694164500e05,2.48802704534e00,1.61089355469e02
2.80543363800e05,2.62015102449e00,1.61389099121e02
2.84446110700e05,2.59707926452e00,1.60673507690e02
2.88403150300e05,2.59993892803e00,1.60686691284e02
2.92415237800e05,2.60246953865e00,1.60342193604e02
2.96483139000e05,2.51962175943e00,1.60358062744e02
3.00607630300e05,2.23873575433e00,1.57664505005e02
3.04789499000e05,1.75523500312e00,1.51034942627e02
3.09029543300e05,1.37848964100e00,1.45774581909e02
3.13328572400e05,1.55314731789e00,1.49108734131e02
3.17687407100e05,1.78439842762e00,1.50792892456e02
3.22106879100e05,2.01622921876e00,1.52586807251e02
3.26587832200e05,2.22927539532e00,1.54544097900e02
3.31131121500e05,2.01771539443e00,1.56879333496e02
3.35737614200e05,2.13773237844e00,1.59849533081e02
3.40408189700e05,2.21724552459e00,1.59605239868e02
3.45143739300e05,2.42488790016e00,1.60604476929e02
3.49945167000e05,2.30675116181e00,1.61426391602e02
3.54813389200e05,2.61837022423e00,1.61879882813e02
3.59749335200e05,2.08253181177e00,1.61316528320e02
3.64753946900e05,2.02619641415e00,1.59996902466e02
3.69828179800e05,2.25280808351e00,1.60888565063e02
3.74973002200e05,2.40574039177e00,1.60825424194e02
3.80189396300e05,2.42430436413e00,1.60512817383e02
3.85478357700e05,2.80492986380e00,1.62379776001e02
3.90840895800e05,3.16153118345e00,1.63746231079e02
3.96278034300e05,3.41352614213e00,1.63373825073e02
4.01790810800e05,3.25221909107e00,1.64520095825e02
4.07380277800e05,3.32248938125e00,1.65742431641e02
4.13047502000e05,3.64762134762e00,1.65023849487e02
4.18793565100e05,4.01686714701e00,1.66352661133e02
4.24619563900e05,4.15528664888e00,1.67811721802e02
4.30526610500e05,4.20289989768e00,1.67749603271e02
4.36515832200e05,4.50079946821e00,1.68623138428e02
4.42588372400e05,4.95251455807e00,1.68739196777e02
4.48745389900e05,5.29918408409e00,1.69253387451e02
4.54988060200e05,5.55719739153e00,1.68739349365e02
4.61317574600e05,5.77257697553e00,1.69675903320e02
4.67735141300e05,5.42633554210e00,1.70398345947e02
4.74241985300e05,5.64501312844e00,1.71882690430e02
4.80839348400e05,5.85405807217e00,1.72333908081e02
4.87528490100e05,6.19566256336e00,1.72403961182e02
4.94310687000e05,6.03016674692e00,1.73167144775e02
5.01187233600e05,6.36749461670e00,1.72861358643e02
5.08159442600e05,6.40891560871e00,1.73160797119e02
5.15228644600e05,9.79644369262e00,-1.78026901245e02
5.22396189000e05,1.07496767921e01,-1.78383331299e02
5.29663443900e05,1.18431613248e01,-1.79056091309e02
5.37031796400e05,1.27934775839e01,-1.79505401611e02
5.44502652800e05,1.37241646646e01,-1.79896362305e02
5.52077439300e05,1.46065738770e01,1.79778167725e02
5.59757601500e05,1.54517174488e01,1.79500961304e02
5.67544605400e05,1.62508113184e01,1.79256057739e02
5.75439937300e05,1.70072175860e01,1.79045547485e02
5.83445104300e05,1.77265257434e01,1.78862457275e02
5.91561634200e05,1.84180640799e01,1.78704650879e02
5.99791076300e05,1.90849702414e01,1.78564666748e02
6.08135001300e05,1.97353275308e01,1.78448028564e02
6.16595001900e05,2.03745475397e01,1.78347625732e02
6.25172692800e05,2.10067028794e01,1.78268310547e02
6.33869711300e05,2.16369320866e01,1.78203720093e02
6.42687717300e05,2.22681878078e01,1.78152313232e02
6.51628394100e05,2.29041717685e01,1.78115295410e02
6.60693448000e05,2.35480182359e01,1.78085540771e02
6.69884609400e05,2.42032274196e01,1.78064208984e02
6.79203632600e05,2.48695483441e01,1.78051025391e02
6.88652296300e05,2.55499015702e01,1.78043045044e02
6.98232404100e05,2.62446698890e01,1.78040466309e02
7.07945784400e05,2.69563307640e01,1.78041854858e02
7.17794291300e05,2.76857182552e01,1.78047317505e02
7.27779804500e05,2.84325995078e01,1.78059143066e02
7.37904230100e05,2.92013246192e01,1.78073944092e02
7.48169500500e05,2.99899503447e01,1.78093444824e02
7.58577575000e05,3.08009986732e01,1.78115737915e02
